2019-09-11_20-04-57
4008216 35 29.62073 -82.36788
4008052 35 29.634987 -82.35134
4008044 34 29.619774 -82.36513
4008208 9 29.62164 -82.355896
4016763 34 29.64861 -82.34529
4014707 34 29.63953 -82.32404
4016757 9 29.633677 -82.35892
