2019-09-12_12-47-30
4008216 35 29.64484 -82.34666
4008244 34 29.648607 -82.34541
4008088 35 29.613451 -82.362206
4008707 35 29.62009 -82.35798
4008212 35 29.621948 -82.35592
4008132 9 29.63704 -82.35887
4008044 34 29.64921 -82.3557
4008208 9 29.620039 -82.35868
4012681 9 29.637716 -82.35883
4016755 35 29.62041 -82.3558
4016763 34 29.619799 -82.36493
4012673 9 29.612633 -82.35932
4016757 9 29.64634 -82.34397
