2019-09-12_11-12-32
4008216 35 29.634996 -82.35142
4008244 34 29.614153 -82.36117
4008088 35 29.613451 -82.362206
4008707 35 29.63212 -82.3615
4008212 35 29.621948 -82.35592
4008132 9 29.63164 -82.3615
4008044 34 29.625399 -82.36623
4008208 9 29.612617 -82.359314
4012681 9 29.64511 -82.346924
4016755 35 29.621605 -82.37038
4016763 34 29.64861 -82.34526
4012673 9 29.62574 -82.356384
4016757 9 29.64349 -82.350426
