2019-09-12_12-55-43
4008212 35 29.621948 -82.35592
4012673 9 29.62021 -82.35658
4008132 9 29.64483 -82.34387
4008707 35 29.639032 -82.34619
4008216 35 29.64506 -82.34693
4008208 9 29.639122 -82.350624
4016755 35 29.62041 -82.3558
4008088 35 29.613451 -82.362206
4008044 34 29.6327 -82.37262
4016763 34 29.64219 -82.3724
4008244 34 29.65208 -82.34948
4012681 9 29.613214 -82.35645
4016757 9 29.63513 -82.35887
